subscription_id,customer_id,plan_name,billing_cycle,price_inr,start_date,end_date,status,auto_renew,cancellation_reason
SUB001902,CUST01902,Basic,Annual,1490,30-05-2024,31-12-2024,Cancelled,0,Content Not Relevant
SUB001903,CUST01903,Premium,Annual,6490,29-10-2022,,Active,1,
SUB001904,CUST01904,Standard,Annual,2990,09-01-2022,31-12-2024,Cancelled,0,Too Expensive
SUB001905,CUST01905,Standard,Monthly,299,25-01-2024,,Paused,1,
SUB001906,CUST01906,Basic,Monthly,149,25-10-2022,,Active,1,
SUB001907,CUST01907,Basic,Monthly,149,10-06-2023,,Active,1,
SUB001908,CUST01908,Family,Quarterly,1347.3,26-08-2022,,Active,1,
SUB001909,CUST01909,Basic,Annual,1490,14-08-2023,23-10-2024,Cancelled,0,Poor Streaming Quality
SUB001910,CUST01910,Basic,Annual,1490,26-10-2023,,Active,1,
SUB001911,CUST01911,Standard,Quarterly,807.3,30-09-2023,,Paused,1,
SUB001912,CUST01912,Basic,Annual,1490,22-01-2022,31-12-2024,Cancelled,0,Technical Issues
SUB001913,CUST01913,Standard,Monthly,299,26-04-2023,,Paused,1,
SUB001914,CUST01914,Premium,Quarterly,1752.3,13-08-2022,,Active,1,
SUB001915,CUST01915,Standard,Monthly,299,15-05-2022,,Active,0,
SUB001916,CUST01916,Premium,Monthly,649,26-03-2024,02-07-2024,Cancelled,1,Poor Streaming Quality
SUB001917,CUST01917,Standard,Quarterly,807.3,17-10-2022,,Active,1,
SUB001918,CUST01918,Premium,Monthly,649,24-07-2022,,Paused,0,
SUB001919,CUST01919,Standard,Quarterly,807.3,23-03-2024,31-12-2024,Cancelled,0,Technical Issues
SUB001920,CUST01920,Standard,Annual,2990,03-08-2022,31-12-2024,Cancelled,0,Temporary Pause
SUB001921,CUST01921,Standard,Quarterly,807.3,21-06-2024,25-11-2024,Cancelled,1,Switching to Competitor
SUB001922,CUST01922,Basic,Annual,1490,28-06-2022,,Active,0,
SUB001923,CUST01923,Basic,Annual,1490,17-03-2023,,Paused,0,
SUB001924,CUST01924,Standard,Quarterly,807.3,30-07-2023,,Active,1,
SUB001925,CUST01925,Standard,Quarterly,807.3,14-03-2024,,Paused,1,
SUB001926,CUST01926,Standard,Annual,2990,04-06-2022,31-12-2024,Cancelled,1,Content Not Relevant
SUB001927,CUST01927,Basic,Quarterly,402.3,25-12-2023,13-05-2024,Cancelled,1,
SUB001928,CUST01928,Standard,Monthly,299,19-04-2022,02-07-2022,Cancelled,1,Poor Streaming Quality
SUB001929,CUST01929,Basic,Annual,1490,12-02-2022,,Active,0,
SUB001930,CUST01930,Standard,Monthly,299,10-06-2024,,Paused,1,
SUB001931,CUST01931,Basic,Quarterly,402.3,27-12-2023,31-12-2024,Cancelled,0,Switching to Competitor
SUB001932,CUST01932,Basic,Quarterly,402.3,07-06-2022,20-12-2023,Cancelled,0,Switching to Competitor
SUB001933,CUST01933,Basic,Quarterly,402.3,06-05-2022,13-01-2023,Cancelled,0,Too Expensive
SUB001934,CUST01934,Standard,Annual,2990,09-09-2022,,Active,0,
SUB001935,CUST01935,Family,Monthly,499,25-06-2022,16-01-2023,Cancelled,0,
SUB001936,CUST01936,Family,Monthly,499,05-01-2023,28-05-2023,Cancelled,1,Temporary Pause
SUB001937,CUST01937,Family,Annual,4990,08-03-2023,21-12-2024,Cancelled,0,Poor Streaming Quality
SUB001938,CUST01938,Premium,Quarterly,1752.3,24-02-2023,,Active,1,
SUB001939,CUST01939,Standard,Quarterly,807.3,31-01-2022,,Active,0,
SUB001940,CUST01940,Family,Annual,4990,13-03-2022,,Active,0,
SUB001941,CUST01941,Basic,Monthly,149,01-03-2024,11-04-2024,Cancelled,1,
SUB001942,CUST01942,Standard,Annual,2990,17-02-2024,31-12-2024,Cancelled,1,Poor Streaming Quality
SUB001943,CUST01943,Standard,Quarterly,807.3,09-10-2023,,Active,0,
SUB001944,CUST01944,Standard,Monthly,299,16-02-2023,,Paused,0,
SUB001945,CUST01945,Premium,Quarterly,1752.3,19-12-2022,,Paused,0,
SUB001946,CUST01946,Family,Monthly,499,31-05-2022,,Paused,0,
SUB001947,CUST01947,Family,Annual,4990,27-06-2024,,Paused,0,
SUB001948,CUST01948,Standard,Quarterly,807.3,16-12-2023,31-12-2024,Cancelled,1,Content Not Relevant
SUB001949,CUST01949,Basic,Monthly,149,28-03-2022,,Paused,1,
SUB001950,CUST01950,Standard,Monthly,299,13-01-2024,,Active,1,
SUB001951,CUST01951,Standard,Annual,2990,07-08-2022,,Active,1,
SUB001952,CUST01952,Premium,Quarterly,1752.3,18-06-2023,30-12-2024,Cancelled,0,Poor Streaming Quality
SUB001953,CUST01953,Basic,Annual,1490,30-06-2024,31-12-2024,Cancelled,1,Temporary Pause
SUB001954,CUST01954,Premium,Quarterly,1752.3,02-05-2024,,Active,0,
SUB001955,CUST01955,Basic,Annual,1490,20-01-2024,,Active,1,
SUB001956,CUST01956,Standard,Monthly,299,29-12-2022,30-01-2023,Cancelled,1,Found Free Alternative
SUB001957,CUST01957,Basic,Monthly,149,05-04-2023,04-08-2023,Cancelled,0,Technical Issues
SUB001958,CUST01958,Premium,Quarterly,1752.3,10-04-2023,31-12-2024,Cancelled,1,Too Expensive
SUB001959,CUST01959,Standard,Annual,2990,03-08-2023,,Active,1,
SUB001960,CUST01960,Standard,Annual,2990,25-12-2022,,Active,0,
SUB001961,CUST01961,Basic,Quarterly,402.3,20-11-2023,08-11-2024,Cancelled,1,
SUB001962,CUST01962,Basic,Annual,1490,18-04-2022,,Active,1,
SUB001963,CUST01963,Basic,Monthly,149,22-04-2024,09-06-2024,Cancelled,1,Content Not Relevant
SUB001964,CUST01964,Standard,Annual,2990,30-12-2023,31-12-2024,Cancelled,0,Switching to Competitor
SUB001965,CUST01965,Family,Monthly,499,05-03-2022,,Active,1,
SUB001966,CUST01966,Basic,Annual,1490,02-04-2023,,Active,1,
SUB001967,CUST01967,Basic,Monthly,149,17-02-2023,23-05-2023,Cancelled,1,Content Not Relevant
SUB001968,CUST01968,Standard,Annual,2990,11-06-2024,31-12-2024,Cancelled,1,Temporary Pause
SUB001969,CUST01969,Premium,Quarterly,1752.3,27-03-2023,30-10-2023,Cancelled,0,Content Not Relevant
SUB001970,CUST01970,Standard,Annual,2990,02-06-2023,31-12-2024,Cancelled,0,Temporary Pause
SUB001971,CUST01971,Basic,Annual,1490,13-05-2022,,Active,1,
SUB001972,CUST01972,Premium,Quarterly,1752.3,12-04-2023,,Active,0,
SUB001973,CUST01973,Basic,Quarterly,402.3,27-07-2023,,Active,0,
SUB001974,CUST01974,Standard,Annual,2990,23-04-2022,31-12-2024,Cancelled,1,Switching to Competitor
SUB001975,CUST01975,Basic,Monthly,149,11-02-2022,,Paused,0,
SUB001976,CUST01976,Premium,Monthly,649,09-11-2022,,Active,0,
SUB001977,CUST01977,Basic,Quarterly,402.3,29-01-2022,,Active,0,
SUB001978,CUST01978,Standard,Annual,2990,19-02-2022,,Active,0,
SUB001979,CUST01979,Family,Quarterly,1347.3,18-04-2024,,Paused,1,
SUB001980,CUST01980,Family,Quarterly,1347.3,24-12-2022,,Active,1,
SUB001981,CUST01981,Standard,Quarterly,807.3,10-08-2023,,Active,1,
SUB001982,CUST01982,Basic,Monthly,149,11-03-2024,,Active,1,
SUB001983,CUST01983,Premium,Quarterly,1752.3,16-05-2022,,Active,0,
SUB001984,CUST01984,Family,Annual,4990,19-02-2024,31-12-2024,Cancelled,1,
SUB001985,CUST01985,Basic,Annual,1490,02-04-2022,,Active,0,
SUB001986,CUST01986,Standard,Annual,2990,27-08-2022,,Active,1,
SUB001987,CUST01987,Standard,Quarterly,807.3,18-11-2023,,Active,1,
SUB001988,CUST01988,Standard,Quarterly,807.3,05-06-2024,31-12-2024,Cancelled,1,Poor Streaming Quality
SUB001989,CUST01989,Standard,Monthly,299,29-07-2023,11-02-2024,Cancelled,0,Temporary Pause
SUB001990,CUST01990,Premium,Quarterly,1752.3,29-03-2022,,Active,1,
SUB001991,CUST01991,Basic,Quarterly,402.3,15-02-2024,,Active,0,
SUB001992,CUST01992,Premium,Annual,6490,08-02-2024,,Paused,1,
SUB001993,CUST01993,Basic,Quarterly,402.3,06-11-2023,18-02-2024,Cancelled,1,Found Free Alternative
SUB001994,CUST01994,Standard,Quarterly,807.3,16-03-2024,,Paused,1,
SUB001995,CUST01995,Standard,Monthly,299,31-03-2023,,Active,1,
SUB001996,CUST01996,Family,Monthly,499,16-02-2023,,Active,1,
SUB001997,CUST01997,Basic,Quarterly,402.3,15-12-2022,02-05-2024,Cancelled,1,Switching to Competitor
SUB001998,CUST01998,Premium,Monthly,649,30-05-2024,,Active,0,
SUB001999,CUST01999,Basic,Monthly,149,04-04-2022,,Active,0,
SUB002000,CUST02000,Standard,Monthly,299,20-10-2022,,Active,0,
