view_id,customer_id,subscription_id,watch_date,genre,platform,duration_mins,content_type,completed
VIEW0027580,CUST01010,SUB001010,26-01-2022,Sci-Fi,Web,142,Movie,1
VIEW0027581,CUST01010,SUB001010,25-06-2023,Action,Web,95,Movie,1
VIEW0027582,CUST01010,SUB001010,06-11-2023,Romance,Tablet,27,Short,1
VIEW0027583,CUST01010,SUB001010,13-03-2022,Comedy,Smart TV,174,Series,1
VIEW0027584,CUST01010,SUB001010,21-02-2023,Documentary,Smart TV,13,Documentary,1
VIEW0027585,CUST01010,SUB001010,11-07-2024,Action,Tablet,101,Movie,0
VIEW0027586,CUST01010,SUB001010,19-11-2022,Comedy,Web,123,Movie,1
VIEW0027587,CUST01010,SUB001010,11-02-2023,Thriller,Web,141,Series,1
VIEW0027588,CUST01010,SUB001010,17-06-2023,Romance,Mobile,14,Short,0
VIEW0027589,CUST01010,SUB001010,27-10-2023,Thriller,Mobile,42,Series,1
VIEW0027590,CUST01010,SUB001010,11-06-2022,Horror,Tablet,147,Documentary,1
VIEW0027591,CUST01010,SUB001010,21-09-2023,Drama,Web,112,Short,1
VIEW0027592,CUST01010,SUB001010,02-05-2024,Action,Smart TV,44,Short,1
VIEW0027593,CUST01010,SUB001010,12-12-2023,Documentary,Tablet,124,Movie,1
VIEW0027594,CUST01010,SUB001010,23-07-2022,Sci-Fi,Web,127,Series,1
VIEW0027595,CUST01010,SUB001010,13-01-2023,Horror,Mobile,160,Movie,1
VIEW0027596,CUST01010,SUB001010,19-01-2023,Comedy,Tablet,106,Short,1
VIEW0027597,CUST01010,SUB001010,06-03-2023,Sci-Fi,Smart TV,75,Documentary,0
VIEW0027598,CUST01010,SUB001010,13-09-2024,Drama,Smart TV,164,Documentary,1
VIEW0027599,CUST01010,SUB001010,06-07-2022,Documentary,Smart TV,128,Short,1
VIEW0027600,CUST01010,SUB001010,29-04-2024,Sci-Fi,Tablet,30,Short,0
VIEW0027601,CUST01010,SUB001010,22-03-2024,Documentary,Tablet,65,Series,1
VIEW0027602,CUST01010,SUB001010,16-12-2022,Sci-Fi,Tablet,30,Series,1
VIEW0027603,CUST01010,SUB001010,11-04-2022,Documentary,Mobile,144,Movie,0
VIEW0027604,CUST01010,SUB001010,22-02-2022,Horror,Tablet,28,Series,1
VIEW0027605,CUST01010,SUB001010,14-01-2024,Drama,Tablet,168,Movie,0
VIEW0027606,CUST01010,SUB001010,08-12-2024,Romance,Web,81,Series,0
VIEW0027607,CUST01010,SUB001010,28-03-2023,Horror,Tablet,61,Documentary,0
VIEW0027608,CUST01010,SUB001010,02-07-2024,Comedy,Tablet,173,Documentary,0
VIEW0027609,CUST01010,SUB001010,24-04-2023,Documentary,Smart TV,25,Short,1
VIEW0027610,CUST01010,SUB001010,15-07-2022,Documentary,Mobile,53,Short,0
VIEW0027611,CUST01010,SUB001010,27-07-2023,Thriller,Smart TV,24,Documentary,1
VIEW0027612,CUST01010,SUB001010,07-09-2022,Drama,Mobile,126,Short,0
VIEW0027613,CUST01010,SUB001010,14-04-2022,Romance,Tablet,71,Documentary,1
VIEW0027614,CUST01010,SUB001010,20-11-2023,Comedy,Tablet,81,Series,1
VIEW0027615,CUST01010,SUB001010,22-09-2023,Horror,Web,105,Series,1
VIEW0027616,CUST01010,SUB001010,19-04-2023,Documentary,Mobile,172,Short,0
VIEW0027617,CUST01010,SUB001010,04-10-2023,Drama,Tablet,88,Movie,0
VIEW0027618,CUST01010,SUB001010,26-01-2024,Horror,Web,147,Series,1
VIEW0027619,CUST01010,SUB001010,15-05-2023,Thriller,Smart TV,78,Movie,1
VIEW0027620,CUST01010,SUB001010,13-09-2024,Drama,Smart TV,159,Series,0
VIEW0027621,CUST01010,SUB001010,26-03-2024,Drama,Web,175,Series,1
VIEW0027622,CUST01010,SUB001010,20-01-2024,Action,Mobile,147,Movie,1
VIEW0027623,CUST01010,SUB001010,25-03-2022,Romance,Tablet,140,Documentary,1
VIEW0027624,CUST01010,SUB001010,27-10-2023,Sci-Fi,Smart TV,124,Short,1
VIEW0027625,CUST01010,SUB001010,09-11-2023,Sci-Fi,Mobile,172,Series,1
VIEW0027626,CUST01010,SUB001010,29-06-2023,Action,Tablet,23,Short,1
VIEW0027627,CUST01010,SUB001010,30-03-2024,Horror,Tablet,66,Documentary,1
VIEW0027628,CUST01010,SUB001010,18-09-2023,Sci-Fi,Tablet,88,Short,1
VIEW0027629,CUST01010,SUB001010,12-08-2023,Comedy,Mobile,48,Movie,1
VIEW0027630,CUST01010,SUB001010,05-09-2024,Action,Tablet,151,Short,1
VIEW0027631,CUST01010,SUB001010,30-10-2023,Horror,Smart TV,147,Short,0
VIEW0027632,CUST01010,SUB001010,29-02-2024,Sci-Fi,Smart TV,96,Movie,1
VIEW0027633,CUST01010,SUB001010,27-07-2022,Sci-Fi,Tablet,130,Short,0
VIEW0027634,CUST01010,SUB001010,31-10-2022,Comedy,Web,143,Short,1
VIEW0027635,CUST01010,SUB001010,24-05-2022,Horror,Smart TV,36,Movie,1
VIEW0027636,CUST01010,SUB001010,07-02-2022,Thriller,Mobile,163,Movie,0
VIEW0027637,CUST01012,SUB001012,28-10-2023,Sci-Fi,Web,117,Movie,0
VIEW0027638,CUST01012,SUB001012,03-02-2023,Romance,Smart TV,139,Documentary,1
VIEW0027639,CUST01012,SUB001012,03-02-2023,Drama,Web,126,Documentary,0
VIEW0027640,CUST01012,SUB001012,18-04-2024,Thriller,Smart TV,177,Documentary,1
VIEW0027641,CUST01012,SUB001012,13-08-2023,Thriller,Tablet,108,Documentary,1
VIEW0027642,CUST01012,SUB001012,08-02-2024,Romance,Web,172,Short,0
VIEW0027643,CUST01012,SUB001012,25-08-2024,Sci-Fi,Mobile,134,Documentary,1
VIEW0027644,CUST01012,SUB001012,03-12-2023,Documentary,Tablet,29,Short,0
VIEW0027645,CUST01012,SUB001012,18-07-2024,Drama,Tablet,81,Movie,1
VIEW0027646,CUST01012,SUB001012,02-03-2024,Action,Web,44,Short,1
VIEW0027647,CUST01012,SUB001012,08-12-2024,Sci-Fi,Mobile,130,Short,1
VIEW0027648,CUST01012,SUB001012,06-09-2022,Documentary,Mobile,44,Short,0
VIEW0027649,CUST01012,SUB001012,31-03-2024,Sci-Fi,Web,38,Short,1
VIEW0027650,CUST01012,SUB001012,14-09-2023,Sci-Fi,Mobile,93,Documentary,1
VIEW0027651,CUST01012,SUB001012,28-06-2022,Sci-Fi,Smart TV,35,Series,0
VIEW0027652,CUST01012,SUB001012,02-06-2024,Drama,Smart TV,174,Short,0
VIEW0027653,CUST01012,SUB001012,25-08-2023,Romance,Web,173,Movie,1
VIEW0027654,CUST01012,SUB001012,16-09-2024,Thriller,Tablet,96,Movie,0
VIEW0027655,CUST01012,SUB001012,13-01-2024,Action,Web,104,Short,1
VIEW0027656,CUST01012,SUB001012,16-01-2023,Drama,Web,57,Movie,1
VIEW0027657,CUST01012,SUB001012,15-08-2023,Drama,Tablet,20,Short,1
VIEW0027658,CUST01012,SUB001012,24-12-2023,Sci-Fi,Tablet,170,Series,0
VIEW0027659,CUST01012,SUB001012,28-07-2023,Comedy,Web,39,Short,0
VIEW0027660,CUST01012,SUB001012,23-06-2022,Drama,Smart TV,138,Documentary,1
VIEW0027661,CUST01012,SUB001012,11-12-2024,Comedy,Mobile,103,Movie,1
VIEW0027662,CUST01012,SUB001012,03-10-2022,Sci-Fi,Web,173,Series,0
VIEW0027663,CUST01012,SUB001012,18-01-2023,Horror,Smart TV,162,Movie,0
VIEW0027664,CUST01012,SUB001012,09-12-2022,Drama,Tablet,11,Series,0
VIEW0027665,CUST01012,SUB001012,30-03-2023,Documentary,Tablet,142,Short,0
VIEW0027666,CUST01012,SUB001012,12-11-2022,Drama,Web,155,Series,0
VIEW0027667,CUST01012,SUB001012,11-05-2024,Action,Mobile,54,Documentary,1
VIEW0027668,CUST01012,SUB001012,12-04-2023,Action,Tablet,177,Movie,1
VIEW0027669,CUST01012,SUB001012,14-07-2023,Sci-Fi,Mobile,98,Short,1
VIEW0027670,CUST01012,SUB001012,21-03-2023,Sci-Fi,Tablet,78,Movie,0
VIEW0027671,CUST01012,SUB001012,14-07-2024,Comedy,Smart TV,105,Documentary,1
VIEW0027672,CUST01012,SUB001012,24-12-2023,Comedy,Smart TV,136,Documentary,1
VIEW0027673,CUST01012,SUB001012,07-06-2023,Romance,Smart TV,162,Documentary,1
VIEW0027674,CUST01012,SUB001012,12-07-2022,Sci-Fi,Mobile,164,Movie,1
VIEW0027675,CUST01012,SUB001012,14-11-2023,Documentary,Smart TV,65,Movie,0
VIEW0027676,CUST01012,SUB001012,08-12-2023,Romance,Web,167,Series,1
VIEW0027677,CUST01012,SUB001012,31-01-2023,Sci-Fi,Smart TV,51,Movie,1
VIEW0027678,CUST01012,SUB001012,04-06-2024,Drama,Tablet,134,Documentary,0
VIEW0027679,CUST01012,SUB001012,07-09-2024,Documentary,Mobile,144,Movie,0
VIEW0027680,CUST01012,SUB001012,08-06-2023,Comedy,Tablet,142,Short,1
VIEW0027681,CUST01012,SUB001012,08-11-2022,Sci-Fi,Tablet,164,Documentary,1
VIEW0027682,CUST01012,SUB001012,05-06-2024,Drama,Mobile,73,Documentary,1
VIEW0027683,CUST01012,SUB001012,18-10-2022,Horror,Mobile,32,Documentary,1
VIEW0027684,CUST01013,SUB001013,06-03-2023,Action,Mobile,17,Series,0
VIEW0027685,CUST01013,SUB001013,29-11-2023,Comedy,Smart TV,28,Documentary,0
VIEW0027686,CUST01013,SUB001013,26-01-2024,Romance,Mobile,139,Documentary,1
VIEW0027687,CUST01013,SUB001013,20-09-2022,Thriller,Web,139,Documentary,1
VIEW0027688,CUST01013,SUB001013,10-09-2022,Action,Smart TV,118,Series,1
VIEW0027689,CUST01013,SUB001013,20-10-2024,Documentary,Smart TV,142,Short,1
VIEW0027690,CUST01013,SUB001013,25-01-2024,Documentary,Smart TV,153,Documentary,1
VIEW0027691,CUST01013,SUB001013,03-06-2024,Drama,Mobile,64,Series,1
VIEW0027692,CUST01013,SUB001013,06-12-2024,Documentary,Tablet,129,Short,0
VIEW0027693,CUST01013,SUB001013,15-09-2024,Thriller,Web,59,Movie,1
VIEW0027694,CUST01013,SUB001013,04-10-2023,Romance,Smart TV,12,Movie,1
VIEW0027695,CUST01013,SUB001013,12-02-2024,Comedy,Mobile,106,Movie,1
VIEW0027696,CUST01013,SUB001013,11-08-2024,Drama,Tablet,68,Documentary,1
VIEW0027697,CUST01013,SUB001013,11-11-2022,Sci-Fi,Smart TV,80,Movie,1
VIEW0027698,CUST01013,SUB001013,17-01-2024,Comedy,Web,65,Movie,1
VIEW0027699,CUST01013,SUB001013,02-01-2024,Action,Mobile,23,Movie,0
VIEW0027700,CUST01013,SUB001013,11-03-2024,Comedy,Tablet,124,Documentary,1
VIEW0027701,CUST01013,SUB001013,08-05-2022,Horror,Web,148,Short,1
VIEW0027702,CUST01013,SUB001013,17-07-2023,Drama,Mobile,144,Short,1
VIEW0027703,CUST01013,SUB001013,07-10-2022,Drama,Smart TV,10,Movie,1
VIEW0027704,CUST01013,SUB001013,17-02-2023,Horror,Smart TV,91,Series,0
VIEW0027705,CUST01013,SUB001013,15-02-2022,Documentary,Smart TV,74,Documentary,1
VIEW0027706,CUST01013,SUB001013,04-12-2023,Thriller,Smart TV,135,Short,0
VIEW0027707,CUST01013,SUB001013,27-12-2023,Thriller,Mobile,145,Series,1
VIEW0027708,CUST01013,SUB001013,21-01-2023,Thriller,Tablet,69,Series,1
VIEW0027709,CUST01013,SUB001013,07-04-2022,Sci-Fi,Mobile,30,Movie,1
VIEW0027710,CUST01013,SUB001013,07-10-2024,Comedy,Smart TV,134,Documentary,0
VIEW0027711,CUST01013,SUB001013,12-12-2023,Comedy,Smart TV,180,Short,1
VIEW0027712,CUST01013,SUB001013,29-05-2022,Sci-Fi,Web,157,Series,1
VIEW0027713,CUST01013,SUB001013,19-12-2022,Documentary,Tablet,13,Movie,1
VIEW0027714,CUST01013,SUB001013,28-12-2022,Action,Mobile,82,Movie,0
VIEW0027715,CUST01013,SUB001013,19-07-2024,Drama,Mobile,112,Series,0
VIEW0027716,CUST01013,SUB001013,03-05-2022,Thriller,Mobile,146,Documentary,1
VIEW0027717,CUST01013,SUB001013,05-04-2023,Drama,Web,50,Short,1
VIEW0027718,CUST01013,SUB001013,20-02-2024,Thriller,Tablet,165,Series,0
VIEW0027719,CUST01013,SUB001013,12-05-2023,Horror,Smart TV,147,Documentary,1
VIEW0027720,CUST01013,SUB001013,13-09-2024,Romance,Tablet,33,Documentary,1
VIEW0027721,CUST01013,SUB001013,02-08-2024,Drama,Web,136,Movie,1
VIEW0027722,CUST01013,SUB001013,14-07-2024,Documentary,Mobile,49,Series,0
VIEW0027723,CUST01013,SUB001013,23-03-2023,Action,Mobile,6,Movie,1
VIEW0027724,CUST01016,SUB001016,13-05-2024,Drama,Mobile,80,Series,1
VIEW0027725,CUST01016,SUB001016,25-12-2023,Thriller,Mobile,13,Short,0
VIEW0027726,CUST01016,SUB001016,07-04-2024,Documentary,Web,86,Movie,1
VIEW0027727,CUST01016,SUB001016,21-11-2024,Action,Web,127,Short,1
VIEW0027728,CUST01016,SUB001016,01-02-2024,Documentary,Mobile,141,Documentary,0
VIEW0027729,CUST01016,SUB001016,19-01-2024,Drama,Web,15,Short,1
VIEW0027730,CUST01016,SUB001016,29-04-2024,Drama,Smart TV,121,Series,0
VIEW0027731,CUST01016,SUB001016,20-09-2024,Comedy,Tablet,46,Movie,0
VIEW0027732,CUST01016,SUB001016,15-12-2024,Romance,Web,86,Series,1
VIEW0027733,CUST01016,SUB001016,08-06-2024,Horror,Web,99,Movie,1
VIEW0027734,CUST01016,SUB001016,29-02-2024,Comedy,Web,167,Short,1
VIEW0027735,CUST01016,SUB001016,18-10-2024,Horror,Mobile,66,Documentary,1
VIEW0027736,CUST01016,SUB001016,12-12-2023,Drama,Tablet,101,Movie,0
VIEW0027737,CUST01016,SUB001016,19-09-2024,Documentary,Tablet,135,Series,1
VIEW0027738,CUST01016,SUB001016,04-05-2024,Action,Web,132,Short,0
VIEW0027739,CUST01016,SUB001016,12-04-2024,Thriller,Mobile,30,Short,1
VIEW0027740,CUST01016,SUB001016,20-02-2024,Romance,Mobile,175,Movie,0
VIEW0027741,CUST01016,SUB001016,08-03-2024,Horror,Smart TV,143,Movie,1
VIEW0027742,CUST01016,SUB001016,21-12-2024,Comedy,Tablet,97,Short,0
VIEW0027743,CUST01016,SUB001016,19-03-2024,Romance,Mobile,126,Movie,1
VIEW0027744,CUST01016,SUB001016,05-09-2024,Thriller,Tablet,75,Short,1
VIEW0027745,CUST01016,SUB001016,25-08-2024,Action,Tablet,153,Movie,1
VIEW0027746,CUST01016,SUB001016,31-05-2024,Documentary,Mobile,131,Series,1
VIEW0027747,CUST01016,SUB001016,05-08-2024,Documentary,Mobile,71,Movie,1
VIEW0027748,CUST01016,SUB001016,17-12-2024,Documentary,Mobile,140,Series,1
VIEW0027749,CUST01016,SUB001016,02-07-2024,Romance,Tablet,105,Movie,0
VIEW0027750,CUST01016,SUB001016,21-03-2024,Horror,Tablet,90,Series,1
VIEW0027751,CUST01016,SUB001016,29-01-2024,Horror,Tablet,101,Short,0
VIEW0027752,CUST01016,SUB001016,20-12-2023,Comedy,Web,16,Short,1
VIEW0027753,CUST01016,SUB001016,18-03-2024,Sci-Fi,Smart TV,163,Series,1
VIEW0027754,CUST01016,SUB001016,30-03-2024,Documentary,Mobile,84,Short,0
VIEW0027755,CUST01016,SUB001016,30-07-2024,Documentary,Web,143,Series,1
VIEW0027756,CUST01016,SUB001016,23-06-2024,Romance,Mobile,91,Short,1
VIEW0027757,CUST01016,SUB001016,22-03-2024,Documentary,Web,92,Movie,1
VIEW0027758,CUST01016,SUB001016,01-05-2024,Action,Tablet,93,Documentary,0
VIEW0027759,CUST01016,SUB001016,07-07-2024,Documentary,Web,110,Short,1
VIEW0027760,CUST01016,SUB001016,02-01-2024,Drama,Smart TV,70,Documentary,0
VIEW0027761,CUST01016,SUB001016,05-02-2024,Romance,Web,47,Series,1
VIEW0027762,CUST01016,SUB001016,16-07-2024,Drama,Tablet,178,Documentary,1
VIEW0027763,CUST01016,SUB001016,18-02-2024,Horror,Tablet,153,Short,1
VIEW0027764,CUST01016,SUB001016,06-11-2024,Comedy,Mobile,138,Movie,1
VIEW0027765,CUST01016,SUB001016,02-11-2024,Horror,Mobile,58,Short,1
VIEW0027766,CUST01016,SUB001016,12-05-2024,Thriller,Mobile,140,Series,0
VIEW0027767,CUST01016,SUB001016,23-09-2024,Thriller,Web,81,Movie,1
VIEW0027768,CUST01016,SUB001016,09-01-2024,Sci-Fi,Web,21,Short,1
VIEW0027769,CUST01016,SUB001016,27-05-2024,Comedy,Tablet,91,Movie,0
VIEW0027770,CUST01016,SUB001016,04-11-2024,Romance,Smart TV,41,Movie,1
VIEW0027771,CUST01016,SUB001016,03-12-2024,Documentary,Tablet,9,Short,0
VIEW0027772,CUST01016,SUB001016,26-06-2024,Sci-Fi,Web,98,Movie,0
VIEW0027773,CUST01016,SUB001016,08-09-2024,Drama,Smart TV,175,Short,1
VIEW0027774,CUST01016,SUB001016,04-07-2024,Thriller,Mobile,147,Movie,1
VIEW0027775,CUST01016,SUB001016,28-01-2024,Thriller,Mobile,90,Short,1
VIEW0027776,CUST01016,SUB001016,19-09-2024,Sci-Fi,Web,110,Documentary,1
VIEW0027777,CUST01016,SUB001016,04-11-2024,Action,Mobile,162,Movie,1
VIEW0027778,CUST01016,SUB001016,13-10-2024,Thriller,Web,145,Series,1
VIEW0027779,CUST01016,SUB001016,01-04-2024,Documentary,Mobile,111,Documentary,0
VIEW0027780,CUST01016,SUB001016,31-12-2023,Horror,Mobile,31,Movie,0
VIEW0027781,CUST01016,SUB001016,05-12-2024,Sci-Fi,Web,75,Series,1
VIEW0027782,CUST01016,SUB001016,25-09-2024,Romance,Tablet,117,Documentary,1
VIEW0027783,CUST01016,SUB001016,09-12-2024,Comedy,Tablet,152,Documentary,1
VIEW0027784,CUST01016,SUB001016,03-04-2024,Romance,Mobile,51,Movie,1
VIEW0027785,CUST01016,SUB001016,03-10-2024,Romance,Smart TV,70,Series,1
VIEW0027786,CUST01016,SUB001016,28-06-2024,Documentary,Tablet,58,Movie,1
VIEW0027787,CUST01016,SUB001016,12-11-2024,Romance,Web,99,Movie,1
VIEW0027788,CUST01017,SUB001017,20-05-2024,Romance,Web,144,Movie,1
VIEW0027789,CUST01017,SUB001017,23-10-2024,Comedy,Tablet,140,Short,0
VIEW0027790,CUST01017,SUB001017,04-01-2024,Sci-Fi,Web,138,Series,1
VIEW0027791,CUST01017,SUB001017,16-04-2023,Documentary,Smart TV,32,Series,0
VIEW0027792,CUST01017,SUB001017,21-07-2023,Drama,Tablet,179,Documentary,1
VIEW0027793,CUST01017,SUB001017,07-10-2023,Documentary,Web,145,Documentary,1
VIEW0027794,CUST01017,SUB001017,22-11-2023,Comedy,Smart TV,70,Documentary,1
VIEW0027795,CUST01017,SUB001017,23-04-2023,Comedy,Mobile,45,Movie,1
VIEW0027796,CUST01017,SUB001017,14-06-2024,Horror,Smart TV,134,Short,1
VIEW0027797,CUST01017,SUB001017,01-10-2024,Documentary,Tablet,166,Series,0
VIEW0027798,CUST01017,SUB001017,09-03-2024,Romance,Smart TV,118,Series,0
VIEW0027799,CUST01017,SUB001017,10-01-2024,Horror,Mobile,20,Short,1
VIEW0027800,CUST01017,SUB001017,15-03-2024,Romance,Mobile,129,Movie,0
VIEW0027801,CUST01017,SUB001017,15-02-2024,Action,Tablet,43,Movie,0
VIEW0027802,CUST01017,SUB001017,20-11-2024,Drama,Mobile,157,Movie,0
VIEW0027803,CUST01017,SUB001017,05-04-2023,Documentary,Smart TV,8,Series,0
VIEW0027804,CUST01017,SUB001017,27-10-2023,Sci-Fi,Mobile,84,Movie,0
VIEW0027805,CUST01017,SUB001017,18-08-2023,Thriller,Web,31,Short,0
VIEW0027806,CUST01017,SUB001017,23-07-2023,Drama,Web,72,Movie,1
VIEW0027807,CUST01017,SUB001017,04-02-2024,Comedy,Mobile,152,Short,1
VIEW0027808,CUST01017,SUB001017,07-10-2024,Comedy,Mobile,154,Movie,1
VIEW0027809,CUST01017,SUB001017,26-09-2023,Sci-Fi,Web,87,Series,1
VIEW0027810,CUST01017,SUB001017,10-12-2023,Action,Tablet,131,Series,0
VIEW0027811,CUST01017,SUB001017,08-10-2023,Horror,Smart TV,131,Documentary,1
VIEW0027812,CUST01017,SUB001017,04-03-2024,Comedy,Web,96,Short,0
VIEW0027813,CUST01017,SUB001017,19-05-2024,Thriller,Tablet,20,Short,1
VIEW0027814,CUST01017,SUB001017,02-03-2024,Romance,Tablet,143,Series,1
VIEW0027815,CUST01017,SUB001017,08-12-2023,Sci-Fi,Tablet,68,Movie,1
VIEW0027816,CUST01017,SUB001017,26-11-2023,Action,Mobile,48,Series,1
VIEW0027817,CUST01017,SUB001017,25-03-2024,Romance,Smart TV,51,Short,1
VIEW0027818,CUST01017,SUB001017,22-09-2023,Horror,Mobile,38,Series,1
VIEW0027819,CUST01017,SUB001017,19-05-2024,Documentary,Tablet,164,Short,1
VIEW0027820,CUST01017,SUB001017,20-07-2024,Drama,Smart TV,91,Series,1
VIEW0027821,CUST01017,SUB001017,23-07-2024,Sci-Fi,Web,162,Series,1
VIEW0027822,CUST01017,SUB001017,27-01-2024,Sci-Fi,Smart TV,133,Movie,1
VIEW0027823,CUST01017,SUB001017,10-07-2024,Action,Web,47,Short,1
VIEW0027824,CUST01017,SUB001017,21-10-2023,Thriller,Tablet,111,Short,1
VIEW0027825,CUST01017,SUB001017,01-11-2023,Thriller,Web,178,Short,1
VIEW0027826,CUST01017,SUB001017,31-07-2024,Comedy,Smart TV,16,Movie,0
VIEW0027827,CUST01017,SUB001017,19-05-2024,Drama,Web,131,Series,0
VIEW0027828,CUST01017,SUB001017,12-12-2023,Drama,Smart TV,99,Short,0
VIEW0027829,CUST01017,SUB001017,04-09-2023,Romance,Mobile,47,Documentary,1
VIEW0027830,CUST01017,SUB001017,08-05-2023,Comedy,Smart TV,85,Documentary,0
VIEW0027831,CUST01017,SUB001017,03-11-2024,Thriller,Mobile,152,Movie,1
VIEW0027832,CUST01017,SUB001017,07-10-2023,Thriller,Mobile,63,Short,1
VIEW0027833,CUST01017,SUB001017,20-08-2024,Horror,Smart TV,14,Documentary,1
VIEW0027834,CUST01017,SUB001017,04-06-2024,Drama,Tablet,86,Movie,1
VIEW0027835,CUST01017,SUB001017,16-04-2024,Romance,Tablet,178,Documentary,1
VIEW0027836,CUST01017,SUB001017,28-08-2024,Comedy,Tablet,31,Short,1
VIEW0027837,CUST01017,SUB001017,30-11-2023,Comedy,Smart TV,123,Movie,1
VIEW0027838,CUST01017,SUB001017,04-11-2023,Documentary,Tablet,64,Documentary,0
VIEW0027839,CUST01017,SUB001017,05-06-2024,Horror,Smart TV,151,Documentary,1
VIEW0027840,CUST01018,SUB001018,15-08-2024,Sci-Fi,Web,65,Movie,1
VIEW0027841,CUST01018,SUB001018,21-03-2024,Comedy,Web,105,Short,1
VIEW0027842,CUST01018,SUB001018,24-08-2024,Action,Smart TV,178,Short,1
VIEW0027843,CUST01018,SUB001018,13-09-2024,Comedy,Mobile,85,Documentary,1
VIEW0027844,CUST01018,SUB001018,07-07-2024,Comedy,Smart TV,150,Documentary,0
VIEW0027845,CUST01018,SUB001018,03-03-2024,Sci-Fi,Tablet,167,Movie,1
VIEW0027846,CUST01018,SUB001018,18-06-2024,Comedy,Mobile,121,Documentary,1
VIEW0027847,CUST01020,SUB001020,17-07-2024,Sci-Fi,Mobile,92,Documentary,1
VIEW0027848,CUST01020,SUB001020,13-02-2024,Thriller,Tablet,37,Documentary,0
VIEW0027849,CUST01020,SUB001020,05-07-2024,Sci-Fi,Tablet,138,Short,1
VIEW0027850,CUST01020,SUB001020,28-09-2024,Horror,Web,108,Movie,1
VIEW0027851,CUST01020,SUB001020,11-03-2024,Documentary,Web,180,Short,1
VIEW0027852,CUST01020,SUB001020,27-01-2024,Horror,Smart TV,159,Documentary,1
VIEW0027853,CUST01020,SUB001020,09-08-2024,Thriller,Tablet,165,Series,1
VIEW0027854,CUST01020,SUB001020,30-06-2024,Sci-Fi,Mobile,129,Movie,1
VIEW0027855,CUST01020,SUB001020,13-05-2024,Thriller,Mobile,13,Movie,0
VIEW0027856,CUST01020,SUB001020,06-06-2024,Sci-Fi,Mobile,62,Movie,1
VIEW0027857,CUST01020,SUB001020,24-07-2024,Horror,Web,123,Movie,1
VIEW0027858,CUST01020,SUB001020,16-12-2024,Sci-Fi,Tablet,24,Movie,1
VIEW0027859,CUST01020,SUB001020,29-03-2024,Comedy,Smart TV,58,Documentary,1
VIEW0027860,CUST01020,SUB001020,20-04-2024,Horror,Tablet,83,Documentary,0
VIEW0027861,CUST01020,SUB001020,29-10-2024,Documentary,Mobile,80,Documentary,1
VIEW0027862,CUST01020,SUB001020,17-11-2024,Romance,Web,60,Documentary,1
VIEW0027863,CUST01020,SUB001020,13-10-2024,Thriller,Smart TV,127,Documentary,1
VIEW0027864,CUST01020,SUB001020,24-11-2024,Documentary,Smart TV,139,Series,1
VIEW0027865,CUST01020,SUB001020,30-04-2024,Action,Web,66,Documentary,0
VIEW0027866,CUST01020,SUB001020,14-05-2024,Romance,Smart TV,48,Movie,1
VIEW0027867,CUST01020,SUB001020,20-03-2024,Thriller,Smart TV,58,Short,1
VIEW0027868,CUST01020,SUB001020,28-10-2024,Documentary,Mobile,105,Short,1
VIEW0027869,CUST01020,SUB001020,17-03-2024,Thriller,Smart TV,118,Series,1
VIEW0027870,CUST01020,SUB001020,26-09-2024,Sci-Fi,Mobile,129,Series,1
VIEW0027871,CUST01020,SUB001020,28-07-2024,Action,Web,160,Movie,1
VIEW0027872,CUST01020,SUB001020,09-12-2024,Drama,Tablet,163,Movie,1
VIEW0027873,CUST01020,SUB001020,19-02-2024,Horror,Smart TV,91,Documentary,0
VIEW0027874,CUST01020,SUB001020,22-07-2024,Thriller,Mobile,173,Series,0
VIEW0027875,CUST01020,SUB001020,11-06-2024,Sci-Fi,Smart TV,142,Short,1
VIEW0027876,CUST01020,SUB001020,27-09-2024,Horror,Mobile,8,Documentary,1
VIEW0027877,CUST01020,SUB001020,06-12-2024,Horror,Tablet,10,Short,0
VIEW0027878,CUST01020,SUB001020,15-05-2024,Sci-Fi,Tablet,159,Series,1
VIEW0027879,CUST01020,SUB001020,14-07-2024,Thriller,Web,113,Short,1
VIEW0027880,CUST01020,SUB001020,28-10-2024,Romance,Mobile,87,Documentary,1
VIEW0027881,CUST01020,SUB001020,01-12-2024,Action,Mobile,134,Short,1
VIEW0027882,CUST01020,SUB001020,29-02-2024,Drama,Smart TV,156,Series,0
VIEW0027883,CUST01021,SUB001021,22-03-2024,Comedy,Mobile,11,Short,0
VIEW0027884,CUST01021,SUB001021,12-11-2022,Comedy,Mobile,12,Movie,1
VIEW0027885,CUST01021,SUB001021,25-03-2023,Romance,Smart TV,106,Series,1
VIEW0027886,CUST01021,SUB001021,06-06-2023,Documentary,Smart TV,27,Short,0
VIEW0027887,CUST01021,SUB001021,06-05-2023,Comedy,Smart TV,159,Movie,1
VIEW0027888,CUST01021,SUB001021,04-12-2024,Thriller,Mobile,14,Series,1
VIEW0027889,CUST01021,SUB001021,23-12-2024,Comedy,Web,70,Series,0
VIEW0027890,CUST01021,SUB001021,04-11-2024,Romance,Mobile,53,Short,1
VIEW0027891,CUST01021,SUB001021,03-12-2023,Romance,Mobile,150,Movie,1
VIEW0027892,CUST01021,SUB001021,17-12-2023,Romance,Tablet,112,Documentary,1
VIEW0027893,CUST01021,SUB001021,08-11-2022,Horror,Web,119,Short,0
